Product ID,Title,Specifications,Description Text,Description Images,SKU,Colors,Current Price,Original Price,Discount,Coupon,Tax Info,Rating,Reviews,Sold,Only Left,Max/Buyer,Available,Shipping Price,Delivery Date,Store Name,URL,images1,images2,images3,images4,images5,images6,images7,images8,images9,images10,images11,images12,images13,images14,images15,images16,images17,images18,images19
"1005005381868274","GPD 2025 WIN 4 32GB Memory RAM 1TB 2TB Hard Disk AMD 8840U HX370 Processor Handheld Gaming Portable Laptop Mini PC Touch Screen","N/A","N/A","N/A"," | https://ae-pic-a1.aliexpress-media.com/kf/Sa8a78274354846278be00e27fc2f8e1cS.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S4dddf82632ae42c896ea4777d1b40b38x.jpg_220x220q75.jpg_.avif | 8840U 32GB 1TB | HX 370 32GB 2TB","N/A","Rp14,811,741","Rp14,820,104","1% off","Rp33,454 off over Rp250,905","Tax excluded, add at checkout if applicable ; Extra 3% off with coins","4.5","20 Reviews","113 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","May 15 - 21","GPD Official Store","https://www.aliexpress.com/item/1005005381868274.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-10&pdp_ext_f=%7B%22order%22%3A%22113%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%2114820104.28%2114811741.00%21%21%21886.00%21885.50%21%40212a6e2917464993961374695ed032%2112000038200374982%21sea%21MY%210%21ABX&curPageLogUid=DvhhylBqPqkz&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S1cd3aa874d054119adda1678a0aaf830N.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S1cd3aa874d054119adda1678a0aaf830N.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sa8a78274354846278be00e27fc2f8e1cS.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sa933a9c9fe2b4b7c874c3ff6292052a5z.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S34156702687d405b88207a32059b86bct.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sbc9deaacdab142a0bba01c8bbd94c921k.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S305835763ef449a78c67f70ba5927a50A.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sa8a78274354846278be00e27fc2f8e1cS.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4dddf82632ae42c896ea4777d1b40b38x.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005004577802630","CHUWI Herobook Pro / Herobook Plus Laptop Windows 11 Laptop 14.1inch / 15.6inch FHD Intel N4020 LPDDR4 8GB 256GB SSD Computer PC","N/A","N/A","N/A"," | https://ae-pic-a1.aliexpress-media.com/kf/Sac0ef5f51b5d4c4ba09a642564fa670eK.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/Scb2fee6defc2468bbdac951f93755fdfH.jpg_220x220q75.jpg_.avif | us | AU | UK | EU | Intel N4020","N/A","Rp3,319,470","Rp5,546,332","40% off","Rp167,270 off over Rp1,338,158","Tax excluded, add at checkout if applicable ; Extra 1% off with coins","4.9","28 Reviews","110 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","May 14 - 22","CHUWI Official Store","https://www.aliexpress.com/item/1005004577802630.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-11&pdp_ext_f=%7B%22order%22%3A%22110%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%215546332.03%213319470.00%21%21%21331.58%21198.45%21%40212a6e2917464993961374695ed032%2112000047229467306%21sea%21MY%210%21ABX&curPageLogUid=9fE2IAoVmKRc&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S0d23782a32954f43bbbf3478c65fcef1a.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0d23782a32954f43bbbf3478c65fcef1a.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S93af2269adbd45539e1634920a6ba77ds.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S32bfca33c6034d67b14171c5537909113.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S5784f6ebc65d4ee3a0f50e3df833cac5L.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sf6b625c6e49d42edb495a688021f7a20C.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S3429b71c89f741839d6847a5c462f7bfy.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sac0ef5f51b5d4c4ba09a642564fa670eK.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Scb2fee6defc2468bbdac951f93755fdfH.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005006117338192","CHUWI FreeBook Laptop i3-1215U / N100 Processor 13.5"" IPS Screen 2 In 1 Laptop Tablet PC 12GB RAM 512GB SSD Support Stylus","N/A","N/A","N/A","Laptop | Laptop Add H7 Pen | us | AU | UK | EU | i3-1215U | Intel N100","N/A","Rp7,710,803","Rp13,784,202","44% off","Rp167,270 off over Rp1,338,158","Tax excluded, add at checkout if applicable ; Extra 1% off with coins","4.5","26 Reviews","94 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","May 14 - 22","CHUWI Official Store","https://www.aliexpress.com/item/1005006117338192.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-12&pdp_ext_f=%7B%22order%22%3A%2294%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%2113784202.41%217710803.00%21%21%21824.07%21460.98%21%40212a6e2917464993961374695ed032%2112000047164164071%21sea%21MY%210%21ABX&curPageLogUid=VfCsjokQedVJ&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S4b604ca27a1345e9a79fc1b5cdb85ab76.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S2a483ade4ca84386b76e9a23704ad19cl.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S1e0a2e5253b9494c91c8d2d94fe67532Q.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S3f2a3eec6e204dacac159628377fbd17Y.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sf27ef674d6ba4f7798c217bf93bed65el.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0ce899e022e74121a6b9bf24d662452bL.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005007811649165","Lenovo LEGION R7000 2024 Gaming Laptop AMD Ryzen 7 8745H RTX 4050/4060 Discrete Graphics 16GB SSD 512GB 15.6'' 144Hz Windows","N/A","N/A","N/A"," | https://ae-pic-a1.aliexpress-media.com/kf/Sde5bf2f5425446b7987f11efeabb1165j.png_220x220.png_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S4f6c38b72bb54474b8ca833988f50005g.png_220x220.png_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/Se3ce3728046e42e5a5f5ee8b99153aa7X.png_220x220.png_.avif","N/A","Rp22,167,598","Rp29,567,948","25% off","N/A","Tax excluded, add at checkout if applicable","4.7","16 Reviews","83 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","8-16 days","OLOEY PROJECTOR GLOBAL Store","https://www.aliexpress.com/item/1005007811649165.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-13&pdp_ext_f=%7B%22order%22%3A%2283%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%2129567948.01%2122167598.00%21%21%211767.68%211325.26%21%40212a6e2917464993961374695ed032%2112000042289468394%21sea%21MY%210%21ABX&curPageLogUid=pIIT3JMNcAiV&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S3aab6367d4ac4058b250a24b3f09a45cT.png_220x220.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4731abb9d60d44c4b3197d3237273540F.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S3ffe17b0df8c4b82a6c3d89df85b7841g.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S1bc46e9809dd47389e903e38d3275f5bh.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0d2640758bc248ec9b0f43e99d524f6f6.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sb5fcfac8d8fb45bdb0dc12e9cdc848085.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sde5bf2f5425446b7987f11efeabb1165j.png_220x220.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4f6c38b72bb54474b8ca833988f50005g.png_220x220.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Se3ce3728046e42e5a5f5ee8b99153aa7X.png_220x220.png_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005007355059713","10.9 Inch Mini Laptop Intel N95 YOGA Touchscreens 16GB DDR5 2TB SSD HD Camera Backlit Keyboard 360° Fold Protable Tablet Laptop","N/A","N/A","N/A"," | https://ae-pic-a1.aliexpress-media.com/kf/S73b2bf51e64a4256b0aeb9afa01e981as.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S396269586e9c4a589c19f52e536c5e86O.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/Sfc98d9d7a2474b4696848b580a180dbfQ.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/Sd56b84fd9d114985a8ed33d62db83c49C.jpg_220x220q75.jpg_.avif | us | AU | UK | EU | 16GB 128GB | 16GB 256GB | 16GB 512GB | 16GB 1TB | 16GB 2TB","N/A","Rp4,568,640","Rp7,614,456","40% off","Rp167,270 off over Rp8,363,490","Tax excluded, add at checkout if applicable","4.6","32 Reviews","82 sold","N/A","N/A","N/A","Free shipping","Jul. 13","YSJMNPC Official Store","https://www.aliexpress.com/item/1005007355059713.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-14&pdp_ext_f=%7B%22order%22%3A%2282%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%217614455.84%214568640.00%21%21%21455.22%21273.13%21%40212a6e2917464993961374695ed032%2112000040400846778%21sea%21MY%210%21ABX&curPageLogUid=A7YPVFNYrVgt&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/Sabf056e1b93e48d6863089978cf8aac5t.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sabf056e1b93e48d6863089978cf8aac5t.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S442ee9eadc4b48deb13a6c462082a9b3N.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sccf7d9acee0440ffa3269becc02501a9I.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S5dd5e5b4dd064a7d915399c02e4acb55e.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S77b289e665ed411f963fd20f7fe50ea3r.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sf0a08bbae3f94bf28dcb2ef25e7b5379z.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S73b2bf51e64a4256b0aeb9afa01e981as.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S396269586e9c4a589c19f52e536c5e86O.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sfc98d9d7a2474b4696848b580a180dbfQ.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sd56b84fd9d114985a8ed33d62db83c49C.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005006818746891","Big discount Notebook Windows 10 11 Ram 16GB Rom 256GB 512GB 1TB 2TB SSD Computer 2.4G/5.0G Wifi Bluetooth Intel N5095 Laptop","N/A","N/A","N/A","16GB RAM 2TB SSD | 16GB RAM  128GB SSD | 16GB RAM  256GB SSD | 16GB RAM  512GB SSD | 16GB RAM 1TB SSD | Intel N5095 | Laptop And Bag mouse","N/A","Rp2,970,043","Rp3,545,785","16% off","N/A","Tax excluded, add at checkout if applicable","4.5","34 Reviews","80 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","May 14 - 22","Baby Doing Buy Store","https://www.aliexpress.com/item/1005006818746891.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-15&pdp_ext_f=%7B%22order%22%3A%2280%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%213545785.22%212970043.00%21%21%21211.98%21177.56%21%40212a6e2917464993961374695ed032%2112000038404847385%21sea%21MY%210%21ABX&curPageLogUid=18ok2WzmWO2v&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/Sc9b72009ba8348a1b5d048a2a0caedc5n.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sc9b72009ba8348a1b5d048a2a0caedc5n.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S1b0fa096ea6d4dbea7f402f3f47b41bci.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S54e233139d844e778789172cf9b64abca.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S208b4389c3c14e918a5db087094c3e66e.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S2224b5be5df74eb895ed16dd445ee4f0U.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S78daaac9256942da9c2bd59cab5a5347Q.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005005724998424","CRELANDER P8 8 Inch Mini Laptop Touchscreen Rotating 360 Degree Intel Alder N100 12GB WiFi6 Notebook Tablet PC Protable Laptops","N/A","N/A","N/A"," | https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif | US | AU | UK | EU | Only Laptop | With Stylus Pen","N/A","Rp5,215,640","Rp7,255,662","28% off","N/A","Tax excluded, add at checkout if applicable ; Extra 2% off with coins","4.9","18 Reviews","79 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","May 15 - 21","Crelander Store","https://www.aliexpress.com/item/1005005724998424.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-16&pdp_ext_f=%7B%22order%22%3A%2279%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%217255662.11%215215640.00%21%21%21433.77%21311.81%21%40212a6e2917464993961374695ed032%2112000035898335328%21sea%21MY%210%21ABX&curPageLogUid=pfKM3wKRaQRX&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S917a908a7e794462ac525202acbdf78cB.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S917a908a7e794462ac525202acbdf78cB.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0e37a944a6404ba0aa6e43f39c4a1f17D.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S013b96888c054bdb87b544011c196b38H.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S2a4e37d5b42641488c5e507c6916cc46e.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S701d8efe119b47e196bae20057c0a676X.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S39633c05c0f447059da7802ca020f8fcC.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S351b4b9ad7464b54bbf1c1a61eba54efv.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005006515327875","16.1 Inch Gaming Laptop Computer RTX4050 6G Intel Core i9-12900H i9-10885H windows11 RAM Max 64GB DDR4 2*M.2 NVME 4TB SSD WiFi","N/A","N/A","N/A","NO RAM NO SSD | 8GB RAM 256GB SSD | 8GB RAM 512GB SSD | 16GB RAM 512GB SSD | 16GB RAM 1TB SSD | 32GB RAM 512GB SSD | 32GB RAM 1TB SSD | 32GB RAM 2TB SSD | 64GB RAM 2TB SSD | 64GB RAM 512GB SSD | 64GB RAM 1TB SSD | us | AU | UK | EU | i9-10885H GTX1650 4G | i5-12450H RTX4050 6G | i9-12900H RTX4050 6G | i9-8950HK GTX1650 | i7-9750H GTX1650 4G","N/A","Rp8,663,907","Rp14,439,900","40% off","Rp167,270 off over Rp8,363,490","Tax excluded, add at checkout if applicable","4.7","16 Reviews","74 sold","N/A","N/A","N/A","Free shipping","Jul. 13","YSJMNPC Official Store","https://www.aliexpress.com/item/1005006515327875.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-17&pdp_ext_f=%7B%22order%22%3A%2274%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%2114439900.02%218663907.00%21%21%21863.27%21517.96%21%40212a6e2917464993961374695ed032%2112000045912793685%21sea%21MY%210%21ABX&curPageLogUid=tSrtyzSMUn3e&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S2723d4ec236042b3acc819a35849b5a4s.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S2723d4ec236042b3acc819a35849b5a4s.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S6471fc038a344ea5acba6579f994a8a5z.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S91ed1e791ab043c7ac0dca2fd0a1134di.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S6f2e0eb038ab426ab39bb2cf3ba40de1U.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4427d46f7d394f169d14f1c7a536a130D.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0fb149bc2ecc41a4ae4db1f4c192facfB.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005008268892188","[World Premiere] Blackview AceBook 12 Win 11 Pro Laptop 16'' 1920*1200 Display, Intel I5-1030NG7 Notebook, 16GB 512GB, 5000mAh","N/A","N/A","N/A"," | https://ae-pic-a1.aliexpress-media.com/kf/Sb12fa1b60ca94485bed06959d9a53e83u.jpg_220x220q75.jpg_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S932b4003ff674fde924aeb043ae677aa5.jpg_220x220q75.jpg_.avif | EU | intel i5-1030NG7 | intel 12th i5-12450H","N/A","Rp6,656,502","Rp9,521,164","30% off","Rp16,727 off over Rp1,338,158","Tax excluded, add at checkout if applicable","5.0","24 Reviews","70 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","May 15 - 21","BLACKVIEW Official Store","https://www.aliexpress.com/item/1005008268892188.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-18&pdp_ext_f=%7B%22order%22%3A%2270%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%219521164.29%216656502.00%21%21%21569.21%21397.95%21%40212a6e2917464993961374695ed032%2112000047026434197%21sea%21MY%210%21ABX&curPageLogUid=ytDrh4mqXADS&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S0ee1c8d0f2294568a5fbcb10f9bb353aK.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0ee1c8d0f2294568a5fbcb10f9bb353aK.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S768bc7a2170a4a1c841b82d08e5b8db8J.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sc3c1681b9cbd42cc9cc0a359192c58abM.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0a54c7587d944abeb0ad420ee23e02c26.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S6061871209774b5cb7821d23ebc9ac39D.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0b22dbb0be90420da27d8bd9bbe19f64a.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Sb12fa1b60ca94485bed06959d9a53e83u.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S932b4003ff674fde924aeb043ae677aa5.jpg_220x220q75.jpg_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"1005006078238284","CHUWI GemiBook Plus Laptop Intel N100 Graphics for 12th Gen 15.6"" 1920*1080P 16GB RAM 512GB SSD With Cooling Fan Windows 11","N/A","N/A","N/A"," | https://ae-pic-a1.aliexpress-media.com/kf/S3e986dd9b15045f4acaf63f4666402863.png_220x220.png_.avif |  | https://ae-pic-a1.aliexpress-media.com/kf/S1ca45b1e4c3f4ee6b102e29bb35152924.png_220x220.png_.avif | us | AU | UK | EU","N/A","Rp4,072,686","Rp8,328,531","51% off","Rp50,181 off over Rp836,349","Tax excluded, add at checkout if applicable ; Extra 2% off with coins","4.3","21 Reviews","68 sold","N/A","Max. 1 pcs/shopper","N/A","Free shipping","May 14 - 22","CHUWI Global-Flagship Store","https://www.aliexpress.com/item/1005006078238284.html?algo_pvid=4f21423f-f441-4ed4-97f1-fde9c969be45&algo_exp_id=4f21423f-f441-4ed4-97f1-fde9c969be45-19&pdp_ext_f=%7B%22order%22%3A%2268%22%2C%22eval%22%3A%221%22%7D&pdp_npi=4%40dis%21IDR%218328530.61%214072686.00%21%21%21497.91%21243.48%21%40212a6e2917464993961374695ed032%2112000047268035409%21sea%21MY%210%21ABX&curPageLogUid=sEhyKyz9zhPr&utparam-url=scene%3Asearch%7Cquery_from%3A","https://ae-pic-a1.aliexpress-media.com/kf/S0a721d4821a14d81827514bcf5e6085c0.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S4d3b3052b6c243f08154f21134ac2b8fv/48x48.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S0a721d4821a14d81827514bcf5e6085c0.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S8861c7ad26434e85942f411a4611cadcL.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S17275bb1b3fe4477b2103264ead91189P.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S3e1f9dc8e5184cc0bbfb47d9eecc2a5aT.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/Se9d52df7d7404441a327e6d598d00751f.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S6959f835cbd64e0bb33e62784277426ab.jpg_220x220q75.jpg_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S3e986dd9b15045f4acaf63f4666402863.png_220x220.png_.avif","https://ae-pic-a1.aliexpress-media.com/kf/S1ca45b1e4c3f4ee6b102e29bb35152924.png_220x220.png_.avif","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
